LG	Marker	Position
7	Affx-86818144	12919418
7	Affx-86818715	12923919
7	Affx-86825703	12929189
7	Affx-86782558	12984534
7	Affx-86840823	12991931
7	Affx-86813663	12992255
7	Affx-86791060	12993292
7	Affx-86778718	12993607
7	Affx-86813665	12994442
7	Affx-86791710	12995024
7	Affx-86839924	12995077
7	Affx-86843873	12995342
7	Affx-86784409	12997579
7	Affx-86794892	12997885
7	Affx-86821662	12998787
7	Affx-86777604	12999655
7	Affx-86814514	12999668
7	Affx-86816502	13016405
7	Affx-86814724	13021225
7	Affx-86791200	13021707
7	Affx-86777357	13022603
7	Affx-86828381	13023491
7	Affx-86817306	13024165
7	Affx-86816510	13042790
7	Affx-86811847	13072220
7	Affx-86834492	13073440
7	Affx-86776429	13073669
7	Affx-86780979	13073713
7	Affx-86792015	13083726
7	Affx-86783392	13086720
7	Affx-86793192	13103255
7	Affx-86820724	13112967
7	Affx-86814982	13113667
7	Affx-86824104	13114976
7	Affx-86816128	13118102
7	Affx-86834582	13139479
7	Affx-86831176	13149036
7	Affx-86825021	13169524
7	Affx-86778548	13171052
7	Affx-86833768	13172497
7	Affx-86833372	13178282
7	Affx-86791140	13189002
7	Affx-86797373	13202830
7	Affx-86827615	13203466
7	Affx-86787154	13205405
7	Affx-86840120	13228521
7	Affx-86786233	13228655
7	Affx-86805648	13228731
7	Affx-86822566	13229504
7	Affx-86842851	13231693
7	Affx-86807735	13232737
7	Affx-86784406	13234570
7	Affx-86799019	13234624
7	Affx-86819590	13236146
7	Affx-86800120	13237065
7	Affx-86810032	13258216
7	Affx-86797183	13258358
7	Affx-86782746	13258556
7	Affx-86821488	13258668
7	Affx-86826098	13262309
7	Affx-86827022	13265850
7	Affx-86815194	13275416
7	Affx-86818901	13286057
7	Affx-86794296	13300707
7	Affx-86837349	13303012
7	Affx-86804398	13303138
7	Affx-86839395	13303611
7	Affx-86795300	13303791
7	Affx-86834074	13303911
7	Affx-86787509	13305671
7	Affx-86793982	13307220
7	Affx-86786893	13308995
7	Affx-86837608	13309710
7	Affx-86797805	13310047
7	Affx-86812212	13318389
7	Affx-86812210	13318774
7	Affx-86821074	13318812
7	Affx-86794591	13319083
7	Affx-86828457	13319840
7	Affx-86780516	13320950
7	Affx-86785620	13323981
7	Affx-86778097	13324444
7	Affx-86814128	13325161
7	Affx-86808402	13325313
7	Affx-86808403	13325556
7	Affx-86783887	13326301
7	Affx-86826556	13326670
7	Affx-86815299	13326773
7	Affx-86832910	13337950
7	Affx-86782864	13338416
7	Affx-86793264	13339734
7	Affx-86809848	13339886
7	Affx-86814494	13350187
7	Affx-86796536	13350302
7	Affx-86777627	13350442
7	Affx-86838790	13350905
7	Affx-86814496	13351115
7	Affx-86838992	13351243
7	Affx-86836822	13353361
7	Affx-86838057	13353790
7	Affx-86799221	13354377
7	Affx-86793094	13357833
7	Affx-86830721	13359655
7	Affx-86813055	13364766
7	Affx-86779482	13366983
7	Affx-86815702	13368372
7	Affx-86813057	13369620
7	Affx-86777706	13374503
7	Affx-86797210	13374603
7	Affx-86818119	13376076
7	Affx-86787090	13380317
7	Affx-86804794	13382790
7	Affx-86789726	13394549
7	Affx-86777396	13394589
7	Affx-86841909	13395608
7	Affx-86780438	13407495
7	Affx-86799432	13408700
7	Affx-86832197	13408816
7	Affx-86779889	13421733
7	Affx-86817196	13424435
7	Affx-86780187	13424485
7	Affx-86797459	13426145
7	Affx-86778722	13427264
7	Affx-86781119	13427565
7	Affx-86792914	13428793
7	Affx-86789282	13430475
7	Affx-86822976	13433643
7	Affx-86834706	13435009
7	Affx-86798309	13438834
7	Affx-86817815	13439828
7	Affx-86798681	13443586
7	Affx-86818056	13444156
7	Affx-86789550	13463845
7	Affx-86807656	13464177
7	Affx-86784462	13464267
7	Affx-86826890	13479990
7	Affx-86791779	13480524
7	Affx-86833095	13481221
7	Affx-86803962	13483812
7	Affx-86803959	13484184
7	Affx-86818697	13484625
7	Affx-86787977	13485526
7	Affx-86803966	13486499
7	Affx-86803964	13487339
7	Affx-86840134	13505530
7	Affx-86782551	13511686
7	Affx-86810310	13512013
7	Affx-86831421	13514568
7	Affx-86822478	13517454
7	Affx-86822668	13521743
7	Affx-86788491	13523321
7	Affx-86838058	13524419
7	Affx-86797673	13533052
7	Affx-86820182	13541248
7	Affx-86791810	13542037
7	Affx-86787160	13543707
7	Affx-86781848	13545478
7	Affx-86827774	13551610
7	Affx-86838960	13552280
7	Affx-86832250	13554557
7	Affx-86785582	13556191
7	Affx-86786811	13581242
7	Affx-86805090	13581812
7	Affx-86837643	13582599
7	Affx-86794805	13588781
7	Affx-86780288	13589157
7	Affx-86838921	13589592
7	Affx-86805402	13590253
7	Affx-86822311	13627719
7	Affx-86831215	13630729
7	Affx-86781018	13632326
7	Affx-86812906	13738570
7	Affx-86779667	13738884
7	Affx-86827368	13739506
7	Affx-86786483	13739764
7	Affx-86835515	13753807
7	Affx-86806106	13781207
7	Affx-86785776	13781709
7	Affx-86785579	13782385
7	Affx-86834563	13782826
7	Affx-86806317	13783011
7	Affx-86831578	13798784
7	Affx-86828768	13800809
7	Affx-86787528	13818627
7	Affx-86832027	13827107
7	Affx-86836982	13828325
7	Affx-86813387	13832795
7	Affx-86793770	13833016
7	Affx-86817224	13833310
7	Affx-86779469	13869260
7	Affx-86792441	13889385
7	Affx-86814054	13890149
7	Affx-86778194	13890270
7	Affx-86819591	13891016
7	Affx-86776339	13906636
7	Affx-86827659	13907343
7	Affx-86794795	13907436
7	Affx-86832056	13907717
7	Affx-86789429	13909328
7	Affx-86775546	13909390
7	Affx-86786792	13909621
7	Affx-86818513	13909912
7	Affx-86805112	13910224
7	Affx-86837651	13910372
7	Affx-86805114	13910446
7	Affx-86791228	13938055
7	Affx-86818553	13939330
7	Affx-86791061	13939717
7	Affx-86819572	13942934
7	Affx-86815678	13976653
7	Affx-86789893	13977010
7	Affx-86830954	13980999
7	Affx-86841675	13981068
7	Affx-86839713	13981605
7	Affx-86809388	13981724
7	Affx-86783160	13983573
7	Affx-86797575	13983657
7	Affx-86781145	13987148
7	Affx-86830760	13989426
7	Affx-86799060	13990233
7	Affx-86824770	14011390
7	Affx-86837973	14011662
7	Affx-86805785	14012047
7	Affx-86800084	14012249
7	Affx-86786094	14012455
7	Affx-86836718	14012563
7	Affx-86805789	14013193
7	Affx-86837975	14014274
7	Affx-86826669	14039147
7	Affx-86831738	14058527
7	Affx-86799243	14061203
7	Affx-86788291	14062218
7	Affx-86823522	14065452
7	Affx-86796807	14065728
7	Affx-86840878	14067268
7	Affx-86788345	14068604
7	Affx-86843632	14068960
7	Affx-86809986	14070463
7	Affx-86782780	14072999
7	Affx-86796737	14079705
7	Affx-86815178	14082340
7	Affx-86842881	14083382
7	Affx-86791666	14083598
7	Affx-86831012	14083627
7	Affx-86835946	14113506
7	Affx-86841997	14114804
7	Affx-86787516	14151251
7	Affx-86830531	14186652
7	Affx-86815944	14187590
7	Affx-86787205	14192581
7	Affx-86816541	14200986
7	Affx-86799183	14213887
7	Affx-86785187	14215377
7	Affx-86797695	14245477
7	Affx-86804456	14245687
7	Affx-86787445	14246107
7	Affx-86838102	14246139
7	Affx-86837374	14246200
7	Affx-86779448	14246850
7	Affx-86789895	14264027
7	Affx-86789155	14274471
7	Affx-86839116	14275177
7	Affx-86795473	14314262
7	Affx-86833704	14335625
7	Affx-86816397	14337679
7	Affx-86825398	14373718
7	Affx-86833772	14374971
7	Affx-86818234	14389481
7	Affx-86794913	14389840
7	Affx-86789808	14471769
7	Affx-86776353	14490897
7	Affx-86825889	14493038
7	Affx-86775799	14493084
7	Affx-86800422	14499462
7	Affx-86837690	14499848
7	Affx-86788854	14504840
7	Affx-86843888	14504907
7	Affx-86803684	14505194
7	Affx-86837045	14505323
7	Affx-86788297	14505437
7	Affx-86843871	14505641
7	Affx-86815599	14505706
7	Affx-86791059	14514109
7	Affx-86818171	14514602
7	Affx-86834046	14552459
7	Affx-86781153	14553315
7	Affx-86792535	14553906
7	Affx-86811689	14554002
7	Affx-86811690	14556047
7	Affx-86811693	14556194
7	Affx-86811695	14556903
7	Affx-86793037	14575763
7	Affx-86826186	14590314
7	Affx-86806451	14590423
7	Affx-86785462	14591637
7	Affx-86791942	14593181
7	Affx-86778286	14593341
7	Affx-86832866	14593505
7	Affx-86805213	14610423
7	Affx-86775933	14610521
7	Affx-86786678	14610651
7	Affx-86803602	14613224
7	Affx-86803601	14613371
7	Affx-86803599	14613682
7	Affx-86805672	14613901
7	Affx-86840186	14614129
7	Affx-86838982	14614223
7	Affx-86786204	14614265
7	Affx-86789975	14614486
7	Affx-86803598	14614814
7	Affx-86803597	14615183
7	Affx-86803596	14615272
7	Affx-86803595	14615328
7	Affx-86803594	14615538
7	Affx-86803592	14616089
7	Affx-86820178	14617986
7	Affx-86803600	14620715
7	Affx-86803593	14620941
7	Affx-86842761	14622071
7	Affx-86797225	14622639
7	Affx-86840500	14623922
7	Affx-86823246	14646869
7	Affx-86819328	14657078
7	Affx-86798345	14660027
7	Affx-86788172	14666330
7	Affx-86789521	14667847
7	Affx-86803793	14668293
7	Affx-86841865	14668736
7	Affx-86833858	14669847
7	Affx-86806424	14670526
7	Affx-86842994	14671427
7	Affx-86785498	14671607
7	Affx-86841559	14675058
7	Affx-86836526	14679885
7	Affx-86797874	14680127
7	Affx-86833714	14709043
7	Affx-86785603	14712224
7	Affx-86806287	14713038
7	Affx-86797857	14722516
7	Affx-86826578	14723000
7	Affx-86816317	14752487
7	Affx-86843768	14764534
7	Affx-86790445	14765761
7	Affx-86793215	14766177
7	Affx-86818043	14766308
7	Affx-86816544	14770368
7	Affx-86804942	14797935
7	Affx-86786954	14798692
7	Affx-86830220	14798994
7	Affx-86839782	14824177
7	Affx-86778720	14824187
7	Affx-86779289	14835272
7	Affx-86790657	14835371
7	Affx-86789070	14850209
7	Affx-86830729	14852402
7	Affx-86834699	14885314
7	Affx-86791050	14894195
7	Affx-86829659	14897517
7	Affx-86811147	14909985
7	Affx-86796403	14912132
7	Affx-86781819	14912494
7	Affx-86841173	14912617
7	Affx-86789444	14944169
7	Affx-86840496	14945249
7	Affx-86799009	14965465
7	Affx-86786402	14972939
7	Affx-86805481	14973287
7	Affx-86805482	14973596
7	Affx-86796674	15011347
7	Affx-86819124	15045712
7	Affx-86818618	15053954
7	Affx-86841637	15065266
7	Affx-86790292	15065599
7	Affx-86840048	15065768
7	Affx-86810493	15065819
7	Affx-86782424	15065891
7	Affx-86787682	15069034
7	Affx-86841320	15069586
7	Affx-86815565	15100406
7	Affx-86799891	15103226
7	Affx-86781707	15103237
7	Affx-86811241	15103824
7	Affx-86817152	15109158
7	Affx-86786093	15115219
7	Affx-86836321	15115454
7	Affx-86827175	15115735
7	Affx-86842342	15117629
7	Affx-86833325	15117833
7	Affx-86798464	15122794
7	Affx-86784861	15122869
7	Affx-86807146	15123788
7	Affx-86828007	15127583
7	Affx-86813019	15131562
7	Affx-86779534	15131612
7	Affx-86778810	15134112
7	Affx-86804657	15138956
7	Affx-86804659	15139513
7	Affx-86837468	15139718
7	Affx-86796564	15139822
7	Affx-86793100	15140071
7	Affx-86832280	15140807
7	Affx-86787241	15141244
7	Affx-86799813	15142917
7	Affx-86804403	15143064
7	Affx-86804401	15143370
7	Affx-86804399	15143514
7	Affx-86842399	15143628
7	Affx-86787511	15144144
7	Affx-86837352	15144705
7	Affx-86804405	15145235
7	Affx-86841237	15145398
7	Affx-86832267	15145489
7	Affx-86833602	15145570
7	Affx-86843762	15146666
7	Affx-86843902	15154220
7	Affx-86807973	15157009
7	Affx-86807974	15157826
7	Affx-86834984	15158968
7	Affx-86784218	15159270
7	Affx-86807962	15159599
7	Affx-86807965	15160065
7	Affx-86807967	15160379
7	Affx-86807969	15160447
7	Affx-86807971	15160691
7	Affx-86787030	15165796
7	Affx-86804858	15165941
7	Affx-86795601	15166432
7	Affx-86840084	15166897
7	Affx-86836697	15167129
7	Affx-86821104	15299775
7	Affx-86814125	15300340
7	Affx-86778100	15300787
7	Affx-86796513	15300995
7	Affx-86786677	15338200
7	Affx-86788541	15338251
7	Affx-86805214	15338425
7	Affx-86790277	15338877
7	Affx-86837456	15338994
7	Affx-86804632	15339326
7	Affx-86787263	15339369
7	Affx-86804631	15340318
7	Affx-86797651	15341462
7	Affx-86809936	15342867
7	Affx-86782813	15343542
7	Affx-86833860	15381079
7	Affx-86841245	15428988
7	Affx-86822102	15432061
7	Affx-86806763	15432606
7	Affx-86840373	15433445
7	Affx-86806761	15433506
7	Affx-86785155	15433609
7	Affx-86798920	15433651
7	Affx-86791312	15438382
7	Affx-86829547	15438561
7	Affx-86811131	15447742
7	Affx-86795240	15448535
7	Affx-86826985	15448950
7	Affx-86792537	15449316
7	Affx-86811129	15449663
7	Affx-86828842	15450741
7	Affx-86781839	15451924
7	Affx-86840563	15462954
7	Affx-86831040	15463346
7	Affx-86810226	15468234
7	Affx-86842151	15468580
7	Affx-86782601	15469131
7	Affx-86796341	15469560
7	Affx-86810225	15470079
7	Affx-86831480	15470786
7	Affx-86788605	15497397
7	Affx-86821618	15497731
7	Affx-86811474	15512684
7	Affx-86825372	15513092
7	Affx-86786436	15539059
7	Affx-86836684	15539526
7	Affx-86819773	15544066
7	Affx-86796240	15562251
7	Affx-86786026	15563341
7	Affx-86797822	15565487
7	Affx-86777335	15566079
7	Affx-86816258	15567580
7	Affx-86828533	15588193
7	Affx-86839684	15589858
7	Affx-86812446	15589900
7	Affx-86797576	15590998
7	Affx-86780205	15591248
7	Affx-86794239	15605964
7	Affx-86806192	15608129
7	Affx-86806194	15608316
7	Affx-86806196	15610166
7	Affx-86815430	15610536
7	Affx-86788644	15612094
7	Affx-86785690	15612187
7	Affx-86806185	15612912
7	Affx-86775405	15613043
7	Affx-86806190	15613357
7	Affx-86827112	15635844
7	Affx-86793514	15639304
7	Affx-86778467	15639341
7	Affx-86786589	15642902
7	Affx-86805298	15643777
7	Affx-86811520	15643936
7	Affx-86789149	15644309
7	Affx-86781359	15644559
7	Affx-86839327	15645377
7	Affx-86826978	15649863
7	Affx-86783220	15650104
7	Affx-86832565	15650370
7	Affx-86795411	15651174
7	Affx-86809317	15651451
7	Affx-86840929	15651897
7	Affx-86780933	15654232
7	Affx-86781841	15654513
7	Affx-86795952	15654514
7	Affx-86806802	15655338
7	Affx-86785123	15655701
7	Affx-86806099	15659242
7	Affx-86838440	15660958
7	Affx-86834071	15661034
7	Affx-86785784	15662397
7	Affx-86794686	15666590
7	Affx-86809290	15666861
7	Affx-86780470	15677447
7	Affx-86795765	15679794
7	Affx-86826371	15680900
7	Affx-86812252	15681205
7	Affx-86833316	15683574
7	Affx-86828154	15684984
7	Affx-86830851	15685593
7	Affx-86796917	15703345
7	Affx-86782914	15704110
7	Affx-86809783	15704255
7	Affx-86828326	15704446
7	Affx-86843359	15704768
7	Affx-86809785	15705293
7	Affx-86812347	15711832
7	Affx-86780329	15713039
7	Affx-86785163	15713602
7	Affx-86843942	15716769
7	Affx-86799248	15716967
7	Affx-86802102	15733316
7	Affx-86802101	15733613
7	Affx-86802100	15733703
7	Affx-86796687	15733819
7	Affx-86802098	15733948
7	Affx-86802097	15736752
7	Affx-86802096	15738062
7	Affx-86802095	15738806
7	Affx-86802094	15740077
7	Affx-86802092	15741510
7	Affx-86802091	15741725
7	Affx-86802090	15744989
7	Affx-86802088	15745133
7	Affx-86782617	15745636
7	Affx-86802103	15746517
7	Affx-86802099	15746875
7	Affx-86802093	15747077
7	Affx-86802089	15747223
7	Affx-86817814	15749215
7	Affx-86826692	15766759
7	Affx-86792491	15772959
7	Affx-86841218	15773353
7	Affx-86838405	15774262
7	Affx-86828103	15774399
7	Affx-86797765	15775034
7	Affx-86805007	15802908
7	Affx-86837613	15803461
7	Affx-86786882	15803957
7	Affx-86775642	15807145
7	Affx-86786517	15831572
7	Affx-86805361	15832873
7	Affx-86820622	15833246
7	Affx-86840219	15833308
7	Affx-86799354	15844682
7	Affx-86830956	15845824
7	Affx-86805519	15851718
7	Affx-86786357	15852160
7	Affx-86830385	15896127
7	Affx-86795912	15896942
7	Affx-86843110	15897017
7	Affx-86822297	15897813
7	Affx-86839608	15898388
7	Affx-86826549	15901994
7	Affx-86836299	15945235
7	Affx-86795901	15980574
7	Affx-86840149	15986258
7	Affx-86790845	15988441
7	Affx-86775214	16058009
7	Affx-86820379	16070122
7	Affx-86834973	16070386
7	Affx-86779125	16126566
7	Affx-86807545	16135726
7	Affx-86784555	16135955
7	Affx-86807544	16137039
7	Affx-86811354	16155210
7	Affx-86781566	16155685
7	Affx-86799723	16158203
7	Affx-86816511	16159808
7	Affx-86832499	16180031
7	Affx-86796770	16182224
7	Affx-86822565	16183209
7	Affx-86840895	16202399
7	Affx-86794034	16206169
7	Affx-86795715	16242964
7	Affx-86841027	16252736
7	Affx-86839194	16252934
7	Affx-86810290	16254230
7	Affx-86810292	16254449
7	Affx-86810294	16254745
7	Affx-86782571	16255718
7	Affx-86810283	16256325
7	Affx-86799553	16256549
7	Affx-86810288	16257027
7	Affx-86840670	16257156
7	Affx-86828207	16319300
7	Affx-86788876	16362469
7	Affx-86787850	16380483
7	Affx-86790967	16388712
7	Affx-86815966	16389543
7	Affx-86809671	16391468
7	Affx-86835875	16391996
7	Affx-86782996	16392198
7	Affx-86785886	16394996
7	Affx-86820697	16397381
7	Affx-86790575	16397610
7	Affx-86805985	16397743
7	Affx-86832943	16405702
7	Affx-86833119	16449907
7	Affx-86825798	16450154
7	Affx-86796032	16496552
7	Affx-86818516	16507579
7	Affx-86831601	16555344
7	Affx-86778784	16555992
7	Affx-86784556	16556572
7	Affx-86807540	16557036
7	Affx-86807542	16557380
7	Affx-86843185	16557982
7	Affx-86828891	16559620
7	Affx-86799884	16559707
7	Affx-86832273	16564335
7	Affx-86820583	16565871
7	Affx-86833177	16572387
7	Affx-86831655	16587631
7	Affx-86836331	16588860
7	Affx-86806624	16590138
7	Affx-86827961	16590477
7	Affx-86785288	16592428
7	Affx-86783356	16595011
7	Affx-86832125	16598028
7	Affx-86809120	16599829
7	Affx-86839579	16599972
7	Affx-86804810	16600485
7	Affx-86837532	16600659
7	Affx-86790365	16600901
7	Affx-86787075	16600927
7	Affx-86841448	16601349
7	Affx-86811096	16601735
7	Affx-86781889	16601789
7	Affx-86816193	16602143
7	Affx-86790919	16602636
7	Affx-86792161	16614657
7	Affx-86824313	16619053
7	Affx-86807659	16633592
7	Affx-86807663	16633889
7	Affx-86839867	16642778
7	Affx-86789634	16670812
7	Affx-86818508	16687771
7	Affx-86834830	16749350
7	Affx-86836039	16780922
7	Affx-86841095	16781652
7	Affx-86816344	16782096
7	Affx-86816164	16884746
7	Affx-86827721	16885181
7	Affx-86808010	16899353
7	Affx-86794650	16899624
7	Affx-86784181	16901301
7	Affx-86821708	16904389
7	Affx-86842978	16904908
7	Affx-86829042	16932230
7	Affx-86832901	16932233
7	Affx-86780616	16951339
7	Affx-86817447	16952147
7	Affx-86817200	16980329
7	Affx-86783178	16982202
7	Affx-86796721	17002636
7	Affx-86790091	17002999
7	Affx-86788126	17006052
7	Affx-86803830	17006960
7	Affx-86837108	17007160
7	Affx-86799304	17009017
7	Affx-86827391	17014203
7	Affx-86783676	17022699
7	Affx-86808701	17023664
7	Affx-86827912	17023792
7	Affx-86826083	17046602
7	Affx-86784003	17047270
7	Affx-86827847	17047595
7	Affx-86776283	17048926
7	Affx-86788815	17049946
7	Affx-86828328	17050164
7	Affx-86792494	17064077
7	Affx-86805200	17064953
7	Affx-86786692	17065860
7	Affx-86778413	17066327
7	Affx-86813889	17066473
7	Affx-86834959	17067451
7	Affx-86790151	17080479
7	Affx-86787389	17146082
7	Affx-86804519	17146393
7	Affx-86843810	17161029
7	Affx-86782970	17161751
7	Affx-86794422	17162627
7	Affx-86840808	17162732
7	Affx-86822450	17164816
7	Affx-86825172	17166739
7	Affx-86838398	17167077
7	Affx-86827530	17167355
7	Affx-86790188	17167860
7	Affx-86787750	17174851
7	Affx-86804186	17175025
7	Affx-86777736	17189914
7	Affx-86780684	17192275
7	Affx-86804311	17192598
7	Affx-86787620	17192745
7	Affx-86804309	17194123
7	Affx-86818788	17196570
7	Affx-86838071	17198718
7	Affx-86835004	17199681
7	Affx-86809956	17222974
7	Affx-86797539	17223217
7	Affx-86782798	17224291
7	Affx-86797057	17228503
7	Affx-86826368	17229564
7	Affx-86824156	17282485
7	Affx-86817045	17287893
7	Affx-86819473	17315448
7	Affx-86832579	17320631
7	Affx-86826258	17344461
7	Affx-86793995	17413389
7	Affx-86824065	17427732
7	Affx-86818607	17466927
7	Affx-86791826	17469926
7	Affx-86782290	17470088
7	Affx-86826961	17470967
7	Affx-86830303	17472250
7	Affx-86810723	17472641
7	Affx-86824735	17472786
7	Affx-86839799	17473543
7	Affx-86838814	17474403
7	Affx-86823972	17475985
7	Affx-86796818	17476503
7	Affx-86787277	17498028
7	Affx-86785165	17499360
7	Affx-86827095	17500301
7	Affx-86806747	17501453
7	Affx-86795101	17503058
7	Affx-86815323	17504552
7	Affx-86775930	17505244
7	Affx-86796717	17513770
7	Affx-86782137	17528480
7	Affx-86779343	17529130
7	Affx-86830691	17530528
7	Affx-86777250	17531490
7	Affx-86780157	17531878
7	Affx-86787783	17533051
7	Affx-86836555	17534071
7	Affx-86795399	17534655
7	Affx-86779653	17535642
7	Affx-86791476	17537679
7	Affx-86811338	17560358
7	Affx-86781605	17560777
7	Affx-86829587	17561128
7	Affx-86819982	17563779
7	Affx-86832923	17573589
7	Affx-86792989	17600679
7	Affx-86794301	17601195
7	Affx-86798001	17601961
7	Affx-86818872	17602881
7	Affx-86840917	17615530
7	Affx-86808471	17618349
7	Affx-86783851	17618523
7	Affx-86795886	17619223
7	Affx-86792530	17625802
7	Affx-86779592	17626401
7	Affx-86779197	17627005
7	Affx-86784199	17680857
7	Affx-86807984	17681271
7	Affx-86798727	17682021
7	Affx-86785846	17686434
7	Affx-86776812	17689022
7	Affx-86827939	17692591
7	Affx-86795422	17725960
7	Affx-86794417	17726219
7	Affx-86791506	17731349
7	Affx-86831491	17732865
7	Affx-86821307	17741609
7	Affx-86819229	17746096
7	Affx-86799338	17762695
7	Affx-86779711	17763017
7	Affx-86798786	17764957
7	Affx-86779156	17785102
7	Affx-86831139	17786859
7	Affx-86813318	17787431
7	Affx-86816968	17813241
7	Affx-86791100	17849442
7	Affx-86836406	17849610
7	Affx-86832362	17849773
7	Affx-86824379	17850074
7	Affx-86783740	17850853
7	Affx-86842129	17851064
7	Affx-86808613	17851303
7	Affx-86824024	17857760
7	Affx-86803785	17865785
7	Affx-86788179	17866903
7	Affx-86805820	17868148
7	Affx-86786058	17868334
7	Affx-86818230	17868624
7	Affx-86840662	17868976
7	Affx-86798944	17870082
7	Affx-86775750	17871349
7	Affx-86831905	17871376
7	Affx-86798448	17887706
7	Affx-86783893	17887865
7	Affx-86808395	17888171
7	Affx-86838821	17888927
7	Affx-86783580	17921238
7	Affx-86835925	17934761
7	Affx-86782029	17942501
7	Affx-86791436	17944683
7	Affx-86816183	17945573
7	Affx-86818293	17963176
7	Affx-86824004	18015454
7	Affx-86833999	18030838
7	Affx-86798760	18047882
7	Affx-86841430	18052837
7	Affx-86798544	18054326
7	Affx-86832417	18055882
7	Affx-86780460	18056357
7	Affx-86786418	18058264
7	Affx-86805466	18058304
7	Affx-86809745	18066244
7	Affx-86791064	18066267
7	Affx-86782940	18066737
7	Affx-86789071	18068703
7	Affx-86815297	18069135
7	Affx-86833679	18074141
7	Affx-86799011	18095119
7	Affx-86826579	18177741
7	Affx-86843977	18177862
7	Affx-86780799	18178308
7	Affx-86835430	18179061
7	Affx-86787633	18179274
7	Affx-86777059	18179739
7	Affx-86776799	18180163
7	Affx-86805518	18181126
7	Affx-86805516	18181200
7	Affx-86805514	18181306
7	Affx-86798924	18181688
7	Affx-86786361	18181767
7	Affx-86827739	18182032
7	Affx-86805520	18183563
7	Affx-86786014	18187942
7	Affx-86829595	18189333
7	Affx-86805849	18189477
7	Affx-86778018	18190773
7	Affx-86823461	18206137
7	Affx-86776583	18227398
7	Affx-86818127	18228230
7	Affx-86788132	18235680
7	Affx-86803827	18236184
7	Affx-86833093	18239196
7	Affx-86785112	18239544
7	Affx-86806825	18241467
7	Affx-86832555	18265229
7	Affx-86787737	18266249
7	Affx-86805371	18266917
7	Affx-86841232	18266964
7	Affx-86788877	18266985
7	Affx-86786509	18268915
7	Affx-86778633	18278999
7	Affx-86836410	18279154
7	Affx-86813722	18279708
7	Affx-86828226	18281647
7	Affx-86798553	18282041
7	Affx-86790503	18292430
7	Affx-86816440	18310663
7	Affx-86833313	18333479
7	Affx-86818811	18352244
7	Affx-86815771	18359376
7	Affx-86835645	18361658
7	Affx-86830858	18363450
7	Affx-86825721	18389316
7	Affx-86795638	18403665
7	Affx-86825222	18407633
7	Affx-86819085	18408242
7	Affx-86828314	18408723
7	Affx-86793073	18411461
7	Affx-86829012	18440978
7	Affx-86817361	18442366
7	Affx-86827580	18455364
7	Affx-86836466	18471077
7	Affx-86840762	18514633
7	Affx-86835350	18514835
7	Affx-86783411	18519132
7	Affx-86830323	18543234
7	Affx-86796043	18543434
7	Affx-86829023	18545799
7	Affx-86838984	18546468
7	Affx-86833765	18546560
7	Affx-86793033	18554350
7	Affx-86796756	18614217
7	Affx-86826784	18618249
7	Affx-86820962	18619397
7	Affx-86827515	18622939
7	Affx-86840076	18632289
7	Affx-86823923	18634626
7	Affx-86828243	18637073
7	Affx-86817653	18637673
7	Affx-86828837	18669994
7	Affx-86814523	18670748
7	Affx-86793421	18700831
7	Affx-86799878	18701214
7	Affx-86805754	18701569
7	Affx-86819686	18702303
7	Affx-86786128	18705104
7	Affx-86830782	18709567
7	Affx-86799197	18711798
7	Affx-86777891	18713888
7	Affx-86775695	18714932
7	Affx-86832329	18717044
7	Affx-86790213	18717677
7	Affx-86787572	18718896
7	Affx-86791556	18720226
7	Affx-86812099	18762583
7	Affx-86833056	18771385
7	Affx-86818517	18803214
7	Affx-86826596	18803878
7	Affx-86838869	18888169
7	Affx-86799569	18888444
7	Affx-86783870	18914429
7	Affx-86808438	18914521
7	Affx-86836157	18915990
7	Affx-86833856	18916740
7	Affx-86775980	18917075
7	Affx-86778980	18930655
7	Affx-86805546	18931462
7	Affx-86839919	18931624
7	Affx-86786337	18931780
7	Affx-86793227	18933680
7	Affx-86817461	18933752
7	Affx-86840764	18941044
7	Affx-86824454	18941139
7	Affx-86828163	18942217
7	Affx-86816867	18944597
7	Affx-86790020	18944843
7	Affx-86827096	18945259
7	Affx-86800236	18974306
7	Affx-86837844	18974657
7	Affx-86792881	18978500
7	Affx-86831833	18978531
7	Affx-86798787	18979567
7	Affx-86830594	18987702
7	Affx-86792370	18987839
7	Affx-86819315	18990696
7	Affx-86814151	18995480
7	Affx-86778070	18996621
7	Affx-86836548	19035134
7	Affx-86840746	19037349
7	Affx-86834152	19056257
7	Affx-86833727	19057066
7	Affx-86783064	19057394
7	Affx-86797818	19057625
7	Affx-86821340	19071702
7	Affx-86777789	19071935
7	Affx-86818222	19074498
7	Affx-86781114	19082785
7	Affx-86811734	19082824
7	Affx-86830200	19084970
7	Affx-86815790	19085610
7	Affx-86811584	19135975
7	Affx-86792902	19137386
7	Affx-86785954	19139020
7	Affx-86776809	19139059
7	Affx-86797011	19139137
7	Affx-86805907	19139645
7	Affx-86794848	19140964
7	Affx-86791045	19141283
7	Affx-86792503	19148646
7	Affx-86830147	19149423
7	Affx-86800722	19151777
7	Affx-86800729	19152028
7	Affx-86800733	19152777
7	Affx-86777595	19155763
7	Affx-86798726	19156779
7	Affx-86800703	19157207
7	Affx-86780452	19158846
7	Affx-86840639	19159030
7	Affx-86841159	19159214
7	Affx-86799845	19159430
