LG	Marker	Position
7	Affx-86823004	51518911
7	Affx-86839362	51520785
7	Affx-86818321	51520843
7	Affx-86840043	51526432
7	Affx-86834485	51541659
7	Affx-86841533	51541963
7	Affx-86828917	51542966
7	Affx-86815328	51562862
7	Affx-86840281	51594341
7	Affx-86843394	51649236
7	Affx-86795254	51650087
7	Affx-86794047	51650762
7	Affx-86835332	51651194
7	Affx-86826976	51652966
7	Affx-86820199	51653318
7	Affx-86821116	51655590
7	Affx-86818521	51678158
7	Affx-86826244	51767130
7	Affx-86821215	51770959
7	Affx-86796490	51771013
7	Affx-86796236	51771251
7	Affx-86818644	51780285
7	Affx-86826085	51782783
7	Affx-86821381	51784733
7	Affx-86832360	51795090
7	Affx-86823285	51804424
7	Affx-86779527	51805078
7	Affx-86776037	51806061
7	Affx-86794673	51807174
7	Affx-86798231	51813496
7	Affx-86783381	51816943
7	Affx-86821315	51816994
7	Affx-86833928	51819842
7	Affx-86793041	51821005
7	Affx-86828755	51822312
7	Affx-86835785	51891328
7	Affx-86831124	51949992
7	Affx-86818551	51950946
7	Affx-86833948	51952856
7	Affx-86804161	51955359
7	Affx-86787774	51955457
7	Affx-86837237	51955655
7	Affx-86798912	51990193
7	Affx-86788218	52001036
7	Affx-86803751	52001237
7	Affx-86819805	52053618
7	Affx-86838322	52058339
7	Affx-86778062	52058926
7	Affx-86799799	52089063
7	Affx-86776230	52151849
7	Affx-86779808	52152966
7	Affx-86795617	52153020
7	Affx-86827314	52154438
7	Affx-86833338	52157511
7	Affx-86831043	52257266
7	Affx-86828077	52271192
7	Affx-86827262	52274033
7	Affx-86783500	52346635
7	Affx-86828744	52351915
7	Affx-86776146	52351997
7	Affx-86811645	52352043
7	Affx-86776978	52352108
7	Affx-86787026	52354087
7	Affx-86790238	52355250
7	Affx-86825597	52364934
7	Affx-86820285	52375868
7	Affx-86834914	52402791
7	Affx-86813705	52434093
7	Affx-86778670	52435537
7	Affx-86805873	52435722
7	Affx-86797677	52435955
7	Affx-86838165	52437703
7	Affx-86818890	52438240
7	Affx-86785990	52439357
7	Affx-86793886	52457669
7	Affx-86780682	52458823
7	Affx-86828447	52459124
7	Affx-86813847	52459694
7	Affx-86793593	52466463
7	Affx-86833682	52559489
7	Affx-86794007	52622243
7	Affx-86840279	52622440
7	Affx-86792719	52623054
7	Affx-86825525	52623102
7	Affx-86789992	52625171
7	Affx-86789251	52632979
7	Affx-86775624	52742726
7	Affx-86811968	52777319
7	Affx-86824132	52863766
7	Affx-86841477	52896208
7	Affx-86815018	52905870
7	Affx-86829917	52935228
7	Affx-86810586	52946684
7	Affx-86829229	53028148
7	Affx-86795156	53029914
7	Affx-86820260	53030403
7	Affx-86832436	53053943
7	Affx-86831599	53055897
7	Affx-86780813	53066825
7	Affx-86834437	53067510
7	Affx-86829810	53067815
7	Affx-86790542	53068083
7	Affx-86793416	53074487
7	Affx-86840559	53074792
7	Affx-86833142	53075374
7	Affx-86841333	53100856
7	Affx-86825667	53102447
7	Affx-86820679	53104777
7	Affx-86794802	53110473
7	Affx-86800367	53111053
7	Affx-86837723	53112102
7	Affx-86794736	53114381
7	Affx-86776995	53116749
7	Affx-86776311	53116793
7	Affx-86796633	53124456
7	Affx-86827942	53138048
7	Affx-86832444	53145577
7	Affx-86832515	53145623
7	Affx-86834232	53215735
7	Affx-86842468	53216048
7	Affx-86775700	53226706
7	Affx-86825086	53231853
7	Affx-86778259	53238699
7	Affx-86840789	53239582
7	Affx-86817937	53240896
7	Affx-86825120	53326739
7	Affx-86816470	53357072
7	Affx-86792600	53372768
7	Affx-86827888	53475351
7	Affx-86828997	53548929
7	Affx-86830952	53558370
7	Affx-86826479	53584329
7	Affx-86837724	53597202
7	Affx-86826176	53598584
7	Affx-86790614	53599597
7	Affx-86800366	53599728
7	Affx-86816732	53604507
7	Affx-86842975	53624350
7	Affx-86809165	53624913
7	Affx-86783325	53625701
7	Affx-86815183	53626344
7	Affx-86793754	53659266
7	Affx-86826021	53666406
7	Affx-86831149	53704097
7	Affx-86795897	53705601
7	Affx-86832916	53747114
7	Affx-86789210	53750539
7	Affx-86828441	53794269
7	Affx-86810562	53826891
7	Affx-86816007	53864497
7	Affx-86838894	53865823
7	Affx-86813677	53865886
7	Affx-86778703	53866012
7	Affx-86836000	53904682
7	Affx-86815000	53912307
7	Affx-86814959	53918838
7	Affx-86777094	53919354
7	Affx-86819932	53923352
7	Affx-86790719	53924770
7	Affx-86789804	53925343
7	Affx-86792208	53927008
7	Affx-86819345	53927770
7	Affx-86832528	53978663
7	Affx-86776070	53988746
7	Affx-86829968	54010349
7	Affx-86790241	54011332
7	Affx-86789779	54012132
7	Affx-86822106	54038081
7	Affx-86793540	54041136
7	Affx-86829286	54041190
7	Affx-86796614	54059286
7	Affx-86820657	54059529
7	Affx-86829011	54074034
7	Affx-86817448	54163266
7	Affx-86789617	54165282
7	Affx-86778505	54180470
7	Affx-86790498	54180941
7	Affx-86813823	54181107
7	Affx-86775527	54210661
7	Affx-86776306	54226158
7	Affx-86824457	54230349
7	Affx-86813537	54279060
7	Affx-86819710	54285069
7	Affx-86823510	54286781
7	Affx-86832702	54323347
7	Affx-86842802	54327359
7	Affx-86796023	54328703
7	Affx-86810362	54330719
7	Affx-86782518	54331832
7	Affx-86777243	54337094
7	Affx-86815184	54376192
7	Affx-86792516	54422724
7	Affx-86839842	54437376
7	Affx-86836068	54474310
7	Affx-86826323	54479626
7	Affx-86799245	54498743
7	Affx-86815617	54499307
7	Affx-86838462	54501396
7	Affx-86828063	54505107
7	Affx-86819183	54511973
7	Affx-86785528	54524361
7	Affx-86815587	54524502
7	Affx-86798390	54524961
7	Affx-86839358	54545791
7	Affx-86794717	54564931
7	Affx-86835906	54569868
7	Affx-86824751	54576131
7	Affx-86795409	54576376
7	Affx-86830497	54596439
7	Affx-86835749	54600732
7	Affx-86791199	54603326
7	Affx-86807768	54603410
7	Affx-86807766	54603473
7	Affx-86784378	54603602
7	Affx-86829164	54619743
7	Affx-86795643	54620781
7	Affx-86792906	54632098
7	Affx-86788317	54635637
7	Affx-86791216	54682826
7	Affx-86787619	54691060
7	Affx-86829049	54691211
7	Affx-86811904	54707091
7	Affx-86811902	54707172
7	Affx-86820931	54708986
7	Affx-86806300	54715155
7	Affx-86843334	54717072
7	Affx-86836169	54717108
7	Affx-86792511	54720301
7	Affx-86785590	54721705
7	Affx-86784957	54729699
7	Affx-86807019	54731728
7	Affx-86780978	54734577
7	Affx-86826376	54771770
7	Affx-86834085	54778631
7	Affx-86814862	54779377
7	Affx-86777193	54782863
7	Affx-86788937	54783224
7	Affx-86792088	54783509
7	Affx-86808162	54789413
7	Affx-86808160	54791835
7	Affx-86784065	54793268
7	Affx-86838614	54798227
7	Affx-86829336	54798885
7	Affx-86796584	54828312
7	Affx-86778981	54828384
7	Affx-86780907	54830415
7	Affx-86797002	54845291
7	Affx-86788694	54847097
7	Affx-86815492	54847272
7	Affx-86809854	54847750
7	Affx-86809862	54847940
7	Affx-86834328	54849238
7	Affx-86825519	54852154
7	Affx-86781630	54867203
7	Affx-86822347	54883063
7	Affx-86834901	54884708
7	Affx-86842656	54944718
7	Affx-86796121	54944865
7	Affx-86836737	54980041
7	Affx-86793405	54981912
7	Affx-86836909	55001288
7	Affx-86809498	55011388
7	Affx-86821998	55011872
7	Affx-86831218	55014631
7	Affx-86790290	55026229
7	Affx-86818865	55028601
7	Affx-86789132	55032176
7	Affx-86832815	55052069
7	Affx-86842184	55054164
7	Affx-86836780	55054374
7	Affx-86796548	55054479
7	Affx-86816008	55054615
7	Affx-86815077	55057032
7	Affx-86832233	55103134
7	Affx-86791976	55106529
7	Affx-86819415	55106924
7	Affx-86841421	55121122
7	Affx-86776748	55121482
7	Affx-86775829	55145226
7	Affx-86778650	55145270
7	Affx-86813716	55146030
7	Affx-86798349	55146675
7	Affx-86820312	55146725
7	Affx-86788184	55147209
7	Affx-86783751	55191275
7	Affx-86823572	55191301
7	Affx-86830398	55191858
7	Affx-86776112	55192073
7	Affx-86808594	55193256
7	Affx-86820295	55193729
7	Affx-86843075	55195388
7	Affx-86788053	55202141
7	Affx-86803899	55202293
7	Affx-86827327	55205278
7	Affx-86792010	55326050
7	Affx-86825977	55399718
7	Affx-86797599	55410260
7	Affx-86833632	55473186
7	Affx-86818270	55474286
7	Affx-86817774	55514316
7	Affx-86826008	55573048
7	Affx-86832268	55615561
7	Affx-86798768	55691396
7	Affx-86825102	55692395
7	Affx-86831772	55794489
7	Affx-86830210	55809554
7	Affx-86839156	55809605
7	Affx-86793254	55812559
7	Affx-86825517	55821610
7	Affx-86778026	55843786
7	Affx-86823364	55918252
7	Affx-86813564	55923428
7	Affx-86778843	55923591
7	Affx-86804404	55924281
7	Affx-86775775	55924980
7	Affx-86787505	55925128
7	Affx-86819025	55925292
7	Affx-86804402	55925309
7	Affx-86837351	55925480
7	Affx-86823533	55925873
7	Affx-86830982	55928026
7	Affx-86835374	55943323
7	Affx-86782035	55944012
7	Affx-86838387	55944096
7	Affx-86779112	55944383
7	Affx-86794057	55944778
7	Affx-86833938	55945060
7	Affx-86805049	55951872
7	Affx-86832470	56027429
7	Affx-86826689	56028060
7	Affx-86823620	56028858
7	Affx-86830420	56029895
7	Affx-86840098	56030972
7	Affx-86823217	56032262
7	Affx-86816000	56032874
7	Affx-86839937	56033701
7	Affx-86814558	56034866
7	Affx-86777555	56036053
7	Affx-86843719	56038649
7	Affx-86798272	56041563
7	Affx-86839963	56043442
7	Affx-86807565	56043629
7	Affx-86784541	56045824
7	Affx-86838923	56046940
7	Affx-86838098	56047572
7	Affx-86829827	56054590
7	Affx-86804110	56072228
7	Affx-86837221	56072347
7	Affx-86787822	56072383
7	Affx-86841963	56072705
7	Affx-86814557	56072894
7	Affx-86827419	56073091
7	Affx-86777557	56073237
7	Affx-86805441	56081046
7	Affx-86839468	56081270
7	Affx-86786447	56081368
7	Affx-86796736	56082119
7	Affx-86839347	56093126
7	Affx-86830299	56093431
7	Affx-86817010	56106337
7	Affx-86819567	56107972
7	Affx-86797771	56108439
7	Affx-86822189	56108984
7	Affx-86827158	56125212
7	Affx-86838289	56126628
7	Affx-86841219	56128932
7	Affx-86808939	56129142
7	Affx-86791281	56129708
7	Affx-86841686	56160395
7	Affx-86817356	56179280
7	Affx-86786797	56231563
7	Affx-86790772	56235141
7	Affx-86787422	56239142
7	Affx-86826105	56257806
7	Affx-86828492	56260560
7	Affx-86830922	56262272
7	Affx-86831552	56273587
7	Affx-86824578	56279878
7	Affx-86820660	56298036
7	Affx-86820791	56298130
7	Affx-86798931	56299324
7	Affx-86839910	56303780
7	Affx-86817219	56312379
7	Affx-86813527	56337103
7	Affx-86818090	56374694
7	Affx-86819804	56375275
7	Affx-86794863	56379027
7	Affx-86782314	56379261
7	Affx-86810682	56380897
7	Affx-86810684	56381537
7	Affx-86810686	56382113
7	Affx-86810688	56382167
7	Affx-86825145	56389231
7	Affx-86819079	56390257
7	Affx-86797617	56391422
7	Affx-86826463	56412554
7	Affx-86779915	56423033
7	Affx-86805148	56465891
7	Affx-86834852	56466398
7	Affx-86816796	56467021
7	Affx-86802988	56467105
7	Affx-86802989	56467369
7	Affx-86802990	56467407
7	Affx-86786743	56467522
7	Affx-86802991	56467859
7	Affx-86802992	56467925
7	Affx-86802993	56467987
7	Affx-86802994	56468116
7	Affx-86792858	56468171
7	Affx-86802995	56468381
7	Affx-86802996	56468439
7	Affx-86802997	56468485
7	Affx-86802998	56468607
7	Affx-86781410	56468948
7	Affx-86802999	56469007
7	Affx-86824605	56480539
7	Affx-86830084	56481411
7	Affx-86828009	56523847
7	Affx-86782460	56576544
7	Affx-86809613	56578110
7	Affx-86783026	56578852
7	Affx-86827478	56606011
7	Affx-86811571	56607101
7	Affx-86809396	56648376
7	Affx-86783162	56650594
7	Affx-86817034	56688994
7	Affx-86822594	56709830
7	Affx-86781351	56818274
7	Affx-86811526	56818350
7	Affx-86788652	56830136
7	Affx-86776038	56830202
7	Affx-86842113	56860487
7	Affx-86794948	56860771
7	Affx-86794368	56860993
7	Affx-86833691	56861062
7	Affx-86779085	56925863
7	Affx-86839943	56925899
7	Affx-86795603	56925986
7	Affx-86839601	56927354
7	Affx-86807228	56927446
7	Affx-86807230	56927788
7	Affx-86784801	56928284
7	Affx-86824870	56947484
7	Affx-86805390	56948326
7	Affx-86838200	56948504
7	Affx-86791862	56951911
7	Affx-86843934	56952640
7	Affx-86805392	56955662
7	Affx-86821608	56956032
7	Affx-86805393	56956859
7	Affx-86805395	56957282
7	Affx-86786496	56957336
7	Affx-86828389	56961687
7	Affx-86827834	56963995
7	Affx-86816217	56964939
7	Affx-86775385	56976563
7	Affx-86829749	57012559
7	Affx-86829951	57014487
7	Affx-86819995	57015064
7	Affx-86791713	57016793
7	Affx-86833274	57041580
7	Affx-86790771	57054774
7	Affx-86837319	57054916
7	Affx-86787584	57055002
7	Affx-86823025	57057934
7	Affx-86842299	57172464
7	Affx-86822893	57216654
7	Affx-86835015	57238717
7	Affx-86843470	57243343
7	Affx-86818147	57243442
7	Affx-86835227	57257639
7	Affx-86779499	57279550
7	Affx-86813045	57279604
7	Affx-86777599	57281544
7	Affx-86814520	57281832
7	Affx-86813944	57282357
7	Affx-86778337	57282785
7	Affx-86815625	57320482
7	Affx-86823893	57330877
7	Affx-86794480	57334704
7	Affx-86825816	57403939
7	Affx-86790644	57404384
7	Affx-86843517	57404690
7	Affx-86827082	57404979
7	Affx-86777569	57406185
7	Affx-86790329	57406528
7	Affx-86841501	57428668
7	Affx-86833060	57428992
7	Affx-86819397	57430121
7	Affx-86810001	57431012
7	Affx-86782766	57431540
7	Affx-86825586	57558917
7	Affx-86843310	57579913
7	Affx-86819423	57580093
7	Affx-86824155	57580507
7	Affx-86793276	57599873
7	Affx-86798431	57600902
7	Affx-86807845	57601470
7	Affx-86797669	57602248
7	Affx-86823969	57602283
7	Affx-86784315	57602558
7	Affx-86832070	57602937
7	Affx-86826559	57610261
7	Affx-86797714	57617672
7	Affx-86818032	57618200
7	Affx-86817833	57618655
7	Affx-86821680	57623845
7	Affx-86831304	57626850
7	Affx-86790886	57659798
7	Affx-86813082	57660155
7	Affx-86779457	57660770
7	Affx-86832186	57660902
7	Affx-86786089	57660971
7	Affx-86795154	57668304
7	Affx-86821760	57710628
7	Affx-86777512	57719139
7	Affx-86816207	57728386
7	Affx-86797916	57744518
7	Affx-86841763	57745049
7	Affx-86826564	57745553
7	Affx-86782644	57770504
7	Affx-86821177	57774711
7	Affx-86810164	57775106
7	Affx-86796555	57776136
7	Affx-86823900	57776555
7	Affx-86829066	57789449
7	Affx-86843951	57790013
7	Affx-86823962	57790347
7	Affx-86819418	57832898
7	Affx-86812286	57833668
7	Affx-86780423	57834935
7	Affx-86794919	57836670
7	Affx-86817061	57985059
7	Affx-86776685	57985329
7	Affx-86790653	57985448
7	Affx-86776148	57989545
7	Affx-86798939	58014870
7	Affx-86825094	58023053
7	Affx-86830114	58027150
7	Affx-86796673	58027486
7	Affx-86839000	58027844
7	Affx-86829225	58146537
7	Affx-86835470	58147139
7	Affx-86786577	58147761
7	Affx-86829771	58147964
7	Affx-86841464	58149214
7	Affx-86790374	58149633
7	Affx-86794177	58153871
7	Affx-86782753	58154303
7	Affx-86810023	58155628
7	Affx-86840809	58161676
7	Affx-86823532	58164179
7	Affx-86803133	58171860
7	Affx-86775625	58192836
7	Affx-86776900	58192897
7	Affx-86829754	58193136
7	Affx-86816957	58198658
7	Affx-86842587	58199094
7	Affx-86790408	58214005
7	Affx-86778246	58217858
7	Affx-86841728	58217957
7	Affx-86814017	58218317
7	Affx-86835189	58228535
7	Affx-86805033	58298508
7	Affx-86786850	58298557
7	Affx-86830109	58299893
7	Affx-86776276	58326963
7	Affx-86823293	58356324
7	Affx-86840596	58361216
7	Affx-86818717	58361596
7	Affx-86826128	58420726
7	Affx-86792859	58458914
7	Affx-86799396	58459426
7	Affx-86793347	58460054
7	Affx-86793820	58463867
7	Affx-86824226	58478746
7	Affx-86790416	58479161
7	Affx-86816152	58479441
7	Affx-86775784	58490888
7	Affx-86790730	58492806
7	Affx-86832275	58493194
7	Affx-86831207	58542854
7	Affx-86827430	58636012
7	Affx-86836268	58644968
7	Affx-86795623	58646792
7	Affx-86815116	58681817
7	Affx-86818347	58687961
7	Affx-86836374	58712070
7	Affx-86842375	58730663
7	Affx-86844010	58730699
7	Affx-86819381	58731942
7	Affx-86815749	58778565
7	Affx-86822919	58832279
7	Affx-86826631	58890399
7	Affx-86775433	58899956
7	Affx-86793669	58912898
7	Affx-86836143	58918864
7	Affx-86829437	58928025
7	Affx-86837962	58928641
7	Affx-86788060	58996236
7	Affx-86842372	59007191
7	Affx-86787514	59040130
7	Affx-86776935	59042590
7	Affx-86842831	59048566
7	Affx-86815214	59049894
7	Affx-86825089	59050240
7	Affx-86826362	59075457
7	Affx-86812787	59080563
7	Affx-86834081	59103808
7	Affx-86826131	59127219
7	Affx-86795185	59134285
7	Affx-86837632	59199649
7	Affx-86780498	59260076
7	Affx-86822988	59327249
7	Affx-86821726	59327881
7	Affx-86839465	59328743
7	Affx-86827372	59331947
7	Affx-86842507	59344193
7	Affx-86798235	59344561
7	Affx-86820192	59344664
7	Affx-86831001	59345555
7	Affx-86790646	59433742
7	Affx-86840185	59485646
7	Affx-86824423	59489834
7	Affx-86829094	59493550
7	Affx-86776280	59551996
7	Affx-86816480	59552971
7	Affx-86825852	59557445
7	Affx-86800677	59566721
7	Affx-86800675	59567394
7	Affx-86800674	59567435
7	Affx-86800673	59567576
7	Affx-86800672	59567918
7	Affx-86786945	59567978
7	Affx-86800702	59568344
7	Affx-86800701	59568845
7	Affx-86800700	59569215
7	Affx-86800699	59569283
7	Affx-86800698	59569427
7	Affx-86800697	59569543
7	Affx-86800696	59570240
7	Affx-86800695	59570776
7	Affx-86800694	59570840
7	Affx-86820346	59571368
7	Affx-86800693	59572186
7	Affx-86800692	59572253
7	Affx-86800691	59573066
7	Affx-86800690	59573154
7	Affx-86800688	59573879
7	Affx-86800687	59574216
7	Affx-86800686	59574818
7	Affx-86800685	59575169
7	Affx-86800684	59575273
7	Affx-86800683	59576520
7	Affx-86800681	59577328
7	Affx-86800680	59577458
7	Affx-86800679	59577687
7	Affx-86800678	59577966
7	Affx-86800676	59578263
7	Affx-86800689	59579577
7	Affx-86800682	59579984
7	Affx-86798372	59581211
7	Affx-86831242	59585119
7	Affx-86794951	59588827
7	Affx-86827804	59616900
7	Affx-86816701	59623271
7	Affx-86832644	59646743
7	Affx-86828739	59652135
7	Affx-86782650	59652214
7	Affx-86791319	59652306
7	Affx-86799543	59654206
7	Affx-86784570	59654486
7	Affx-86807521	59655261
7	Affx-86841321	59659252
7	Affx-86828804	59660555
7	Affx-86838140	59661986
7	Affx-86840200	59662025
7	Affx-86830790	59667986
7	Affx-86826168	59682111
7	Affx-86798678	59682780
7	Affx-86826597	59684887
7	Affx-86783128	59712179
7	Affx-86809442	59712305
7	Affx-86814214	59717429
7	Affx-86777982	59718614
7	Affx-86814210	59718926
7	Affx-86814212	59719757
7	Affx-86813821	59720447
7	Affx-86813806	59720681
7	Affx-86813802	59720834
7	Affx-86813789	59721176
7	Affx-86778553	59721440
7	Affx-86838962	59722648
7	Affx-86813826	59722698
7	Affx-86813824	59722875
7	Affx-86813819	59727804
7	Affx-86813813	59730624
7	Affx-86813808	59732492
7	Affx-86820194	59758554
7	Affx-86796640	59765477
7	Affx-86832757	59780134
7	Affx-86789392	59786955
7	Affx-86836401	59787862
7	Affx-86807972	59790586
7	Affx-86843340	59791162
7	Affx-86784211	59791675
7	Affx-86775972	59792122
7	Affx-86828377	59793232
7	Affx-86780206	59799145
7	Affx-86812449	59799384
7	Affx-86812447	59799575
7	Affx-86828096	59802662
7	Affx-86798065	59803093
7	Affx-86796014	59889922
7	Affx-86840955	59894275
7	Affx-86838075	59900337
7	Affx-86838249	59902434
7	Affx-86783366	59905736
7	Affx-86809108	59906199
7	Affx-86839424	59907244
7	Affx-86803859	59907489
7	Affx-86803857	59907635
7	Affx-86803855	59908540
7	Affx-86803861	59913497
7	Affx-86827849	59917678
7	Affx-86826992	59935731
7	Affx-86836344	59957033
7	Affx-86832057	59969793
7	Affx-86836629	59971504
7	Affx-86818047	59981062
7	Affx-86821330	59987674
7	Affx-86825521	59991622
7	Affx-86787401	59993929
7	Affx-86804509	59994089
7	Affx-86804507	59994383
7	Affx-86826858	60033954
7	Affx-86817890	60036092
7	Affx-86834022	60057631
7	Affx-86789064	60066956
7	Affx-86811471	60070239
7	Affx-86811473	60070711
7	Affx-86781418	60071300
7	Affx-86831868	60077354
7	Affx-86817609	60095458
7	Affx-86793969	60095737
7	Affx-86779266	60108961
7	Affx-86817939	60149847
7	Affx-86841929	60150049
7	Affx-86827466	60151318
7	Affx-86824139	60244041
7	Affx-86837891	60250445
7	Affx-86800180	60250996
7	Affx-86776874	60251698
7	Affx-86775440	60252102
7	Affx-86780049	60253252
7	Affx-86838592	60255063
7	Affx-86814673	60261208
7	Affx-86814669	60261603
7	Affx-86814666	60262457
7	Affx-86794343	60262503
7	Affx-86777424	60262685
7	Affx-86818743	60264608
7	Affx-86843358	60264814
7	Affx-86832328	60270928
7	Affx-86818735	60271281
7	Affx-86789862	60384990
7	Affx-86838697	60385030
7	Affx-86816412	60387937
7	Affx-86833712	60410098
7	Affx-86794230	60420276
7	Affx-86832153	60420480
7	Affx-86816730	60496609
7	Affx-86835927	60669357
7	Affx-86783351	60709497
7	Affx-86809127	60710137
7	Affx-86815360	60735947
7	Affx-86778610	60736895
7	Affx-86779296	60737157
7	Affx-86777084	60737653
7	Affx-86814973	60738592
7	Affx-86811846	60746512
7	Affx-86780982	60746909
7	Affx-86829350	60746956
7	Affx-86811850	60747448
7	Affx-86778754	60747764
7	Affx-86815377	60775020
7	Affx-86833668	60776123
7	Affx-86835501	60789732
7	Affx-86812257	60812438
7	Affx-86829522	60814373
7	Affx-86775516	60854087
7	Affx-86832163	60866044
7	Affx-86812763	60883564
7	Affx-86779843	60883819
7	Affx-86842638	60899539
7	Affx-86815994	60935690
7	Affx-86827264	60935969
7	Affx-86797049	60967787
7	Affx-86821221	60967824
7	Affx-86806618	61005575
7	Affx-86785293	61005676
7	Affx-86811814	61006401
7	Affx-86839501	61053538
7	Affx-86834946	61053627
7	Affx-86841018	61061251
7	Affx-86819148	61115303
7	Affx-86822219	61152249
7	Affx-86799591	61152560
7	Affx-86823788	61153419
7	Affx-86786814	61154428
7	Affx-86805086	61154736
7	Affx-86793899	61155654
7	Affx-86843053	61157007
7	Affx-86777922	61158447
7	Affx-86794080	61159026
7	Affx-86814271	61160774
7	Affx-86830446	61185101
7	Affx-86830383	61185181
7	Affx-86838575	61186052
7	Affx-86784089	61186526
7	Affx-86793948	61186859
7	Affx-86799630	61187585
7	Affx-86808122	61187744
7	Affx-86824021	61187965
7	Affx-86779947	61188043
7	Affx-86812678	61188256
7	Affx-86817685	61207768
7	Affx-86831986	61210261
7	Affx-86794120	61303868
7	Affx-86826446	61311922
7	Affx-86793111	61320718
7	Affx-86836777	61326373
7	Affx-86833799	61357935
7	Affx-86798731	61373510
7	Affx-86816500	61374386
7	Affx-86812632	61403108
7	Affx-86779997	61404273
7	Affx-86821155	61404763
7	Affx-86818269	61405267
7	Affx-86813027	61408684
7	Affx-86779517	61409177
7	Affx-86775342	61409298
7	Affx-86796270	61455911
7	Affx-86781210	61460487
7	Affx-86811643	61462219
7	Affx-86836731	61529930
7	Affx-86780234	61531121
7	Affx-86812422	61531184
7	Affx-86789722	61532091
7	Affx-86835413	61533352
7	Affx-86825221	61534098
7	Affx-86815150	61535000
7	Affx-86788286	61540507
7	Affx-86778269	61544874
7	Affx-86798194	61545156
7	Affx-86778657	61545285
7	Affx-86778555	61545714
7	Affx-86813786	61546000
7	Affx-86843117	61575563
7	Affx-86829129	61576196
7	Affx-86819313	61580117
7	Affx-86824087	61580457
7	Affx-86834580	61581230
7	Affx-86781683	61581799
7	Affx-86810270	61602207
7	Affx-86782583	61603669
7	Affx-86818467	61604619
7	Affx-86810264	61605783
7	Affx-86810266	61605807
7	Affx-86797560	61606960
7	Affx-86810268	61607866
7	Affx-86818729	61622935
7	Affx-86779239	61623035
7	Affx-86811567	61643763
7	Affx-86781317	61645609
7	Affx-86811560	61646019
7	Affx-86811562	61646116
7	Affx-86811565	61646176
7	Affx-86788713	61646547
7	Affx-86778533	61648425
7	Affx-86813800	61648495
7	Affx-86816776	61659881
7	Affx-86807741	61666940
7	Affx-86807739	61666976
7	Affx-86807737	61667039
7	Affx-86784410	61667816
7	Affx-86807744	61668316
7	Affx-86820451	61668497
7	Affx-86807743	61670082
7	Affx-86788511	61671884
7	Affx-86843191	61672867
7	Affx-86829473	61672908
7	Affx-86787138	61675236
7	Affx-86833561	61681063
7	Affx-86783364	61688047
7	Affx-86840448	61688667
7	Affx-86809111	61688718
7	Affx-86828597	61688922
7	Affx-86818309	61692425
7	Affx-86835562	61700026
7	Affx-86833588	61717459
7	Affx-86790523	61717955
7	Affx-86827535	61719116
7	Affx-86825047	61785647
7	Affx-86791536	61826373
7	Affx-86834526	61885708
7	Affx-86796429	61953605
7	Affx-86823267	61954185
7	Affx-86818646	61958561
7	Affx-86808187	61974347
7	Affx-86784051	61974893
7	Affx-86843885	61990097
7	Affx-86834672	61995439
7	Affx-86830649	62043259
7	Affx-86842744	62043399
7	Affx-86820054	62044990
7	Affx-86833943	62088071
7	Affx-86835974	62155919
7	Affx-86830750	62236286
7	Affx-86829370	62248471
7	Affx-86812071	62280672
7	Affx-86780683	62280951
7	Affx-86835144	62281212
7	Affx-86841357	62283119
7	Affx-86793846	62293030
7	Affx-86781564	62294314
7	Affx-86811355	62296222
7	Affx-86810390	62298897
7	Affx-86782493	62299928
7	Affx-86835185	62300125
7	Affx-86776737	62300267
7	Affx-86843745	62332995
7	Affx-86812072	62336812
7	Affx-86812074	62337272
7	Affx-86827794	62337640
7	Affx-86838919	62348188
7	Affx-86786967	62348557
7	Affx-86840307	62350445
7	Affx-86793062	62350813
7	Affx-86804929	62351588
7	Affx-86826202	62352822
7	Affx-86829194	62368507
7	Affx-86836450	62369169
7	Affx-86792507	62401770
7	Affx-86789199	62404472
7	Affx-86835397	62452843
7	Affx-86791946	62454573
7	Affx-86825771	62456927
7	Affx-86840933	62457205
7	Affx-86816069	62458353
7	Affx-86810103	62513131
7	Affx-86782689	62513524
7	Affx-86793685	62514987
7	Affx-86825622	62538540
7	Affx-86795025	62550477
7	Affx-86804542	62556816
7	Affx-86804539	62557877
7	Affx-86840548	62558569
7	Affx-86825858	62561131
7	Affx-86787366	62561762
7	Affx-86837416	62564777
7	Affx-86804543	62566130
7	Affx-86825732	62589746
7	Affx-86786950	62630974
7	Affx-86804944	62631613
7	Affx-86789075	62631680
7	Affx-86833523	62631754
7	Affx-86812759	62693953
7	Affx-86798552	62694029
7	Affx-86779848	62694234
7	Affx-86817553	62695386
7	Affx-86842328	62702325
7	Affx-86841722	62703753
7	Affx-86822319	62703871
7	Affx-86841757	62703902
7	Affx-86836560	62704922
7	Affx-86793050	62762270
7	Affx-86828307	62794764
7	Affx-86819772	62795709
7	Affx-86780246	62796622
7	Affx-86778668	62806578
7	Affx-86813708	62806998
7	Affx-86813710	62807066
7	Affx-86837001	62842672
7	Affx-86805267	62857087
7	Affx-86832072	62857143
7	Affx-86786619	62858335
7	Affx-86843724	62866050
7	Affx-86839131	62866373
7	Affx-86779626	62868387
7	Affx-86812931	62868508
7	Affx-86838418	62869784
7	Affx-86842175	62869895
7	Affx-86793517	62870637
7	Affx-86795843	62882932
7	Affx-86778850	62884887
7	Affx-86829770	62920543
7	Affx-86777188	62920805
7	Affx-86785422	62921521
